TransactionID,AccountOriginID,AccountDestinationID,TransactionTypeID,Amount,TransactionDate,BranchID,Description
3031973,200301,200895,1,933.51,2023-01-28 21:00:00.000000,22,Transaction 31973
3006367,201449,200053,3,1610.78,2020-05-17 14:00:00.000000,7,Transaction 6367
3022098,200168,200833,2,2077.32,2022-09-13 00:00:00.000000,35,Transaction 22098
3020817,201353,201494,2,4784.86,2022-03-25 19:00:00.000000,36,Transaction 20817
3030778,200784,201532,4,4863.81,2021-07-24 06:00:00.000000,25,Transaction 30778
3013701,200896,201333,3,1114.22,2021-03-08 22:00:00.000000,1,Transaction 13701
3042448,200114,201328,1,629.27,2021-03-13 08:00:00.000000,50,Transaction 42448
3027501,200535,200826,3,2557.76,2020-11-10 03:00:00.000000,45,Transaction 27501
3020619,200427,200254,2,589.04,2021-09-24 22:00:00.000000,30,Transaction 20619
3024776,201065,201190,1,2888.1,2022-06-25 02:00:00.000000,31,Transaction 24776
3004272,201299,200873,2,2290.99,2021-04-20 07:00:00.000000,46,Transaction 4272
3001304,201372,201072,3,2388.28,2021-11-09 05:00:00.000000,39,Transaction 1304
3036035,201340,200820,2,1573.83,2026-05-01 15:01:43.084879,37,Transaction 36035
3028891,201473,200861,1,3316.33,2022-10-05 15:00:00.000000,16,Transaction 28891
3010058,200332,200431,3,3520.37,2020-10-07 15:00:00.000000,29,Transaction 10058
3000484,200539,200783,2,2897.66,2020-03-24 13:00:00.000000,35,Transaction 484
3000132,200558,200691,2,3001.62,2021-04-07 17:00:00.000000,22,Transaction 132
3017793,200772,200832,1,1755.11,2022-07-20 11:00:00.000000,30,Transaction 17793
3012487,200445,201519,2,4041.79,2021-03-31 15:00:00.000000,6,Transaction 12487
3040857,201271,201228,3,266.94,2023-09-09 10:00:00.000000,28,Transaction 40857
3031786,201484,200185,1,4424.81,2020-09-25 19:00:00.000000,41,Transaction 31786
3042585,201422,201143,3,3240.86,2021-04-07 15:00:00.000000,5,Transaction 42585
3004022,201534,201184,3,4190.59,2020-02-11 07:00:00.000000,48,Transaction 4022
3019356,200348,200383,1,1359.19,2021-12-14 12:00:00.000000,42,Transaction 19356
3035891,201067,201381,3,276.93,2022-05-05 18:00:00.000000,32,Transaction 35891
3022190,200373,200820,2,3804.66,2021-01-22 10:00:00.000000,41,Transaction 22190
3004837,201456,201435,1,2200.82,2020-05-20 07:00:00.000000,35,Transaction 4837
3041125,200113,201594,1,3100.53,2022-05-24 02:00:00.000000,23,Transaction 41125
3002678,200731,201045,1,1333.62,2020-02-26 03:00:00.000000,21,Transaction 2678
3014703,200554,200578,2,917.49,2023-06-06 23:00:00.000000,4,Transaction 14703
3012703,201059,200138,1,4783.72,2022-06-10 03:00:00.000000,34,Transaction 12703
3024828,201573,200246,3,2572.02,2023-09-14 15:00:00.000000,12,Transaction 24828
3023906,200906,200656,3,2978.52,2021-10-14 20:00:00.000000,18,Transaction 23906
3012490,201237,200435,1,2327.34,2020-12-10 01:00:00.000000,7,Transaction 12490
3003457,200326,200203,1,1175.43,2020-09-11 19:00:00.000000,6,Transaction 3457
3040212,200223,200626,2,1720.08,2023-03-02 03:00:00.000000,12,Transaction 40212
3018305,200544,201555,2,1043.37,2023-09-03 23:00:00.000000,3,Transaction 18305
3024622,201534,201472,1,2634.63,2021-09-22 21:00:00.000000,4,Transaction 24622
3029643,201404,200186,2,3271.12,2021-06-11 08:00:00.000000,48,Transaction 29643
3000040,200648,201602,2,206.08,2023-05-15 13:00:00.000000,16,Transaction 40
3021136,200735,200677,1,2699.39,2023-11-02 12:00:00.000000,42,Transaction 21136
3022515,200130,201438,2,2693.53,2020-07-16 22:00:00.000000,1,Transaction 22515
3030533,201173,200556,1,4276.51,2020-02-05 11:00:00.000000,40,Transaction 30533
3005226,200688,200164,1,4155.0,2023-04-14 13:00:00.000000,49,Transaction 5226
3045521,201503,201187,1,3852.25,2024-01-08 22:00:00.000000,32,Transaction 45521
3027943,201276,200322,2,1207.08,2020-09-12 15:00:00.000000,4,Transaction 27943
3029728,200245,200431,1,1590.03,2021-03-30 07:00:00.000000,11,Transaction 29728
3049343,200171,200222,2,2049.64,2022-02-15 13:00:00.000000,13,Transaction 49343
3015453,201047,200643,1,715.58,2022-11-09 23:00:00.000000,45,Transaction 15453
3029510,201112,201397,3,3141.18,2021-04-25 23:00:00.000000,21,Transaction 29510
3017255,200702,200357,3,1841.06,2020-11-06 04:00:00.000000,9,Transaction 17255
3002724,200328,201345,3,3173.76,2022-11-27 13:00:00.000000,41,Transaction 2724
3011616,201403,200719,2,4538.11,2021-04-22 09:00:00.000000,34,Transaction 11616
3000901,200226,200430,2,155.27,2020-09-02 06:00:00.000000,49,Transaction 901
3035082,200479,200076,2,705.11,2023-03-27 14:00:00.000000,34,Transaction 35082
3038059,200703,201599,1,1751.18,2021-10-31 03:00:00.000000,11,Transaction 38059
3016044,200395,200855,3,2883.23,2022-03-18 23:00:00.000000,46,Transaction 16044
3001150,201106,200397,3,4329.33,2022-12-16 10:00:00.000000,30,Transaction 1150
3008153,200449,200611,3,3132.92,2021-08-12 13:00:00.000000,14,Transaction 8153
3015951,200568,201041,3,4162.75,2021-05-20 12:00:00.000000,37,Transaction 15951
3037618,200922,201501,2,644.1,2022-02-25 00:00:00.000000,7,Transaction 37618
3010219,200792,201354,2,4101.54,2023-09-20 08:00:00.000000,42,Transaction 10219
3026874,201321,200457,1,4544.02,2023-12-15 18:00:00.000000,25,Transaction 26874
3047630,200652,200173,4,677.03,2020-12-12 23:00:00.000000,18,Transaction 47630
3003686,201125,201361,1,1438.93,2021-08-23 10:00:00.000000,22,Transaction 3686
3047008,200568,200983,3,1763.86,2020-02-21 21:00:00.000000,23,Transaction 47008
3010593,201191,200699,3,449.92,2024-02-08 13:00:00.000000,21,Transaction 10593
3034368,200498,201303,1,1003.0,2022-12-15 02:00:00.000000,8,Transaction 34368
3039168,200463,201314,3,521.91,2023-03-19 19:00:00.000000,3,Transaction 39168
3004855,201078,200118,1,3782.32,2021-03-30 01:00:00.000000,16,Transaction 4855
3033457,200133,201385,4,1687.96,2020-06-28 16:00:00.000000,4,Transaction 33457
3033174,200591,200240,3,2751.25,2022-06-04 00:00:00.000000,23,Transaction 33174
3000208,200943,201234,4,2278.35,2020-02-09 23:00:00.000000,50,Transaction 208
3011124,201610,201110,1,3115.09,2020-06-09 15:00:00.000000,2,Transaction 11124
3034374,200551,201380,2,2753.8,2020-07-19 19:00:00.000000,3,Transaction 34374
3005407,201035,201262,2,2893.64,2023-10-07 14:00:00.000000,27,Transaction 5407
3026730,201518,201083,1,2634.13,2022-08-10 22:00:00.000000,33,Transaction 26730
3020936,200022,200781,2,796.43,2022-06-17 11:00:00.000000,29,Transaction 20936
3034271,200360,200700,2,2687.79,2021-06-28 05:00:00.000000,27,Transaction 34271
3014395,200771,201264,3,4543.39,2022-02-27 07:00:00.000000,18,Transaction 14395
3038778,200007,201505,3,3033.72,2022-04-25 16:00:00.000000,20,Transaction 38778
3033203,200430,201030,2,4204.27,2023-07-30 09:00:00.000000,27,Transaction 33203
3007978,200047,200680,3,424.23,2021-07-12 19:00:00.000000,24,Transaction 7978
3004297,201442,201499,1,3158.93,2024-01-02 05:00:00.000000,49,Transaction 4297
3004993,201086,201248,3,1248.57,2023-07-08 13:00:00.000000,32,Transaction 4993
3005009,200661,200588,1,4144.08,2020-02-25 04:00:00.000000,34,Transaction 5009
3022670,201599,200080,2,944.31,2024-01-28 08:00:00.000000,17,Transaction 22670
3010043,201422,200871,2,3050.94,2021-11-02 06:00:00.000000,40,Transaction 10043
3014025,201435,201265,1,780.54,2022-09-19 03:00:00.000000,2,Transaction 14025
3008179,200821,200737,3,2553.47,2021-07-11 19:00:00.000000,14,Transaction 8179
3011533,201506,200940,3,966.83,2021-11-23 02:00:00.000000,10,Transaction 11533
3001549,200433,201510,1,1849.02,2020-02-29 21:00:00.000000,1,Transaction 1549
3000830,201021,200836,2,3259.3,2023-06-16 03:00:00.000000,2,Transaction 830
3042493,201544,201413,1,3661.28,2020-12-24 05:00:00.000000,34,Transaction 42493
3022412,200159,201321,1,2522.39,2023-06-02 16:00:00.000000,4,Transaction 22412
3048535,200856,201542,2,3343.2,2021-11-13 00:00:00.000000,28,Transaction 48535
3033128,201301,201145,3,3732.19,2024-01-19 14:00:00.000000,32,Transaction 33128
3032122,201140,200046,1,2028.52,,4,Transaction 32122
3037958,200304,201301,1,848.31,2022-05-19 20:00:00.000000,34,Transaction 37958
3040062,201600,200491,3,1051.57,2022-06-02 19:00:00.000000,41,Transaction 40062
3025023,201039,201252,1,778.1,,1,Transaction 25023
3040291,201397,201200,3,4530.5,2023-11-23 23:00:00.000000,40,Transaction 40291
3041420,200463,201633,1,4987.96,2020-02-07 06:00:00.000000,18,Transaction 41420
3009075,200373,200586,3,2315.67,2021-06-17 06:00:00.000000,7,Transaction 9075
3005762,200853,201376,3,1652.01,2022-09-08 01:00:00.000000,25,Transaction 5762
3017937,200479,200436,1,2451.24,2020-07-02 15:00:00.000000,16,Transaction 17937
3000719,200057,200262,1,4787.88,2021-10-27 16:00:00.000000,33,Transaction 719
3013622,200920,201532,3,258.39,2023-11-09 09:00:00.000000,40,Transaction 13622
3006567,201492,201168,2,3401.59,2022-06-17 12:00:00.000000,14,Transaction 6567
3022075,200684,200736,2,887.5,2021-07-23 14:00:00.000000,19,Transaction 22075
3003623,200326,200353,1,4463.38,,40,Transaction 3623
3028188,200681,201024,2,2997.73,2020-02-29 02:00:00.000000,11,Transaction 28188
3042337,201539,200538,3,4487.64,2022-06-20 06:00:00.000000,17,Transacion 42337
3024711,201524,200226,1,1716.4,2021-02-04 18:00:00.000000,2,Transaction 24711
3048952,200808,200469,4,215.78,2021-01-31 02:00:00.000000,44,Transaction 48952
3029039,201455,200635,3,3091.5,2021-02-24 09:00:00.000000,25,Transaction 29039
3048259,200416,200261,2,3161.3,2022-12-20 01:00:00.000000,12,Transaction 48259
3030908,201542,201067,1,4106.03,2021-03-07 21:00:00.000000,47,Transaction 30908
3018162,200000,201165,2,2204.25,2022-04-23 19:00:00.000000,9,Transaction 18162
3039986,201455,201098,4,497.49,2024-01-11 09:00:00.000000,44,Transaction 39986
3001538,200842,200268,3,4800.53,2022-06-21 01:00:00.000000,19,Transaction 1538
3016187,200954,200619,3,3626.16,2023-03-30 03:00:00.000000,1,Transaction 16187
3033251,200238,201519,1,587.63,2023-05-20 10:00:00.000000,14,Transaction 33251
3009924,201541,200743,4,146.98,2023-12-02 09:00:00.000000,29,Transaction 9924
3001533,201033,200550,3,314.94,2022-04-08 13:00:00.000000,7,Transaction 1533
3013094,200197,201039,2,1874.32,2020-01-18 03:00:00.000000,32,Transaction 13094
3033950,201553,201279,2,1228.13,2023-06-12 16:00:00.000000,14,Transaction 3950
3042663,201124,201030,3,2452.23,2020-02-10 21:00:00.000000,6,Transaction 42663
3010210,200152,200353,3,4824.68,2020-04-22 11:00:00.000000,28,Transaction 10210
3044593,200410,201443,2,655.21,2020-12-30 11:00:00.000000,2,Transaction 44593
3041593,201451,200452,1,2433.34,2023-09-16 21:00:00.000000,36,Transaction 41593
3045167,201452,201142,2,2341.95,2022-04-13 02:00:00.000000,30,Transaction 45167
3038815,200756,200140,1,216.6,2023-10-10 09:00:00.000000,41,Transaction 38815
3040784,200656,200296,3,4285.72,2022-05-22 04:00:00.000000,40,Transaction 40784
3017778,201167,200777,2,2976.24,2021-05-08 04:00:00.000000,42,Transaction 17778
3000613,200370,200167,3,939.84,2023-10-03 13:00:00.000000,2,Transaction 613
3001854,201144,201452,2,3003.53,2022-08-14 14:00:00.000000,42,Transaction 1854
3000496,200656,200728,3,2386.22,2022-08-23 06:00:00.000000,40,Transaction 496
3005427,200515,200833,3,3341.3,2023-04-16 18:00:00.000000,43,Transaction 5427
3005517,201198,201238,2,248.2,2022-04-12 20:00:00.000000,29,Transaction 5517
3036061,201160,200825,1,4536.95,2023-09-13 00:00:00.000000,29,Transaction 36061
3043938,200553,200696,3,3288.13,2023-12-26 13:00:00.000000,39,Transaction 43938
3045192,200499,200763,1,4442.55,2020-09-23 06:00:00.000000,14,Transaction 45192
3003017,201160,200586,1,612.96,2021-02-18 07:00:00.000000,39,Transaction 3017
3032187,200875,200196,1,749.48,2023-06-03 00:00:00.000000,25,Transaction 32187
3040087,201404,201637,2,4653.69,2023-06-27 12:00:00.000000,6,Transaction 40087
3008061,201623,200941,1,208.17,2023-04-02 22:00:00.000000,22,Transaction 8061
3028087,200200,200792,2,1701.77,2020-12-14 15:00:00.000000,7,Transaction 28087
3018033,200740,200758,4,1248.24,2022-07-01 03:00:00.000000,31,Transaction 18033
3020695,201335,200251,2,4306.0,2021-08-01 14:00:00.000000,21,Transaction 20695
3020682,200798,201079,3,1940.57,2020-11-17 14:00:00.000000,47,Transaction 20682
3017099,200182,200270,2,3826.04,2020-10-30 18:00:00.000000,5,Transaction 17099
3025175,201014,200269,1,3748.3,2021-05-21 04:00:00.000000,2,Transaction 25175
3048161,201365,200136,1,4857.08,2021-08-23 16:00:00.000000,37,Transaction 48161
3044604,201633,200480,1,4448.49,2020-08-08 21:00:00.000000,3,Transaction 44604
3015617,200300,200381,2,1362.81,2023-06-11 16:00:00.000000,27,Transaction 15617
3023606,200904,201080,3,4790.41,2020-01-20 02:00:00.000000,34,Transation 23606
3004008,201472,201126,1,1729.84,2022-02-21 16:00:00.000000,39,Transaction 4008
3040927,200083,200338,1,3938.9,2022-09-02 23:00:00.000000,45,Transaction 40927
3015790,200536,201136,3,2816.61,2021-06-30 15:00:00.000000,41,Transaction 15790
3036057,201078,201088,2,3416.55,2020-08-08 07:00:00.000000,33,Transaction 36057
3004006,200541,200460,2,2958.1,2021-03-26 17:00:00.000000,47,Transaction 4006
3023026,200798,200110,3,1947.12,2023-08-20 12:00:00.000000,13,Transaction 23026
3020784,200531,200510,2,2849.49,2022-04-13 14:00:00.000000,39,Transaction 20784
3021540,200588,201037,3,672.7,2020-11-04 03:00:00.000000,44,Transaction 21540
3034645,200372,201439,2,3612.06,2020-02-02 10:00:00.000000,5,Transaction 34645
3004415,201623,201190,3,4939.96,2023-10-01 04:00:00.000000,27,Transaction 4415
3006425,200541,200083,3,4065.1,2020-10-02 18:00:00.000000,37,Transaction 6425
3028344,201357,200124,2,4883.5,2022-01-05 03:00:00.000000,28,Transaction 28344
3044755,200514,201512,2,4559.0,2023-10-29 07:00:00.000000,24,Transaction 44755
3045219,201553,201598,2,4052.0,2023-01-22 05:00:00.000000,14,Transaction 45219
3022702,201506,200004,1,4060.67,2020-09-19 21:00:00.000000,32,Transaction 22702
3009911,201482,200621,3,4508.75,2023-09-19 02:00:00.000000,11,Transaction 9911
3026794,201002,200171,4,2924.93,2020-12-31 22:00:00.000000,1,Transaction 26794
3007034,200200,200921,2,3081.65,2020-01-31 07:00:00.000000,4,Transaction 7034
3046199,200553,200403,1,1759.99,2022-03-13 01:00:00.000000,1,Transaction 46199
3038486,200166,200406,3,1204.43,2023-10-01 13:00:00.000000,50,Transaction 38486
3021423,200837,200199,1,3190.84,2023-01-26 10:00:00.000000,7,Transaction 21423
3024053,200235,201470,3,4587.16,2022-11-28 10:00:00.000000,29,Transaction 24053
3040442,201590,200568,2,4277.22,2023-08-05 00:00:00.000000,32,Transaction 40442
3013984,200812,200977,3,1458.24,2022-01-01 07:00:00.000000,34,Transaction 13984
3027651,201025,201249,3,3292.14,2022-12-18 17:00:00.000000,50,Transaction 27651
3010796,201059,200058,1,433.9,2023-04-22 08:00:00.000000,21,Transaction 10796
3011349,201332,200469,4,4856.62,2022-02-01 08:00:00.000000,39,Transaction 11349
3009104,200496,201059,2,2459.23,2021-02-04 19:00:00.000000,27,Transaction 9104
3024445,200107,201054,3,3628.66,2021-01-13 11:00:00.000000,48,Transaction 24445
3005536,200108,201575,1,3798.46,2020-09-15 08:00:00.000000,22,Transaction 5536
3007747,200947,200392,3,2342.1,2021-01-13 15:00:00.000000,37,Transaction 7747
3007893,200434,201593,3,1602.8,2022-07-17 04:00:00.000000,28,Transaction 7893
3026848,200781,200889,1,381.26,2023-11-01 08:00:00.000000,31,Transaction 26848
3044054,201108,201060,2,1702.31,2022-11-05 08:00:00.000000,38,Transaction 44054
3043306,200926,200642,3,2413.91,2021-03-13 03:00:00.000000,14,Transaction 43306
3019150,201287,200734,2,4009.14,2023-06-27 01:00:00.000000,24,Transaction 19150
3044392,200218,201144,2,1014.31,2020-06-19 04:00:00.000000,19,Transaction 44392
3001044,200300,201597,2,3476.26,2021-04-27 16:00:00.000000,31,Transction 1044
3013955,200761,201609,1,1102.5,,48,Transaction 13955
3016530,200565,201243,2,621.86,2023-09-23 13:00:00.000000,44,Transaction 16530
3039079,201467,201120,2,797.03,,41,Transaction 39079
3018525,200109,200756,1,4053.67,2022-03-30 16:00:00.000000,40,Transaction 18525
3033010,200997,201460,1,1876.37,2023-06-13 20:00:00.000000,25,Transaction 33010
3045064,201377,200577,1,4316.73,2023-03-14 07:00:00.000000,10,Transaction 45064
3038375,201308,200988,1,2242.63,2022-01-19 06:00:00.000000,19,Transaction 38375
3040126,200903,201434,1,4107.26,2020-07-20 05:00:00.000000,39,Transaction 40126
3024580,200737,201634,2,4066.01,2020-04-20 11:00:00.000000,46,Transaction 24580
3010245,200484,200849,1,2883.84,2023-06-01 10:00:00.000000,39,Transaction 10245
3034117,201131,201258,4,3643.98,2023-12-28 01:00:00.000000,39,Transaction 34117
3001946,200597,200216,2,495.21,2022-09-20 17:00:00.000000,37,Transaction 1946
3042980,200502,200457,2,928.5,2021-06-07 02:00:00.000000,47,Transaction 42980
3024936,200382,200050,2,2290.83,2020-03-18 16:00:00.000000,14,Transaction 24936
3013114,200725,200790,3,3279.56,2023-01-16 13:00:00.000000,49,Transaction 13114
3036099,200612,200692,3,2223.79,2022-09-24 22:00:00.000000,11,Transaction 36099
3017903,200838,200770,1,1181.6,2022-03-16 02:00:00.000000,26,Transaction 17903
3046629,200820,200876,1,1250.13,2021-07-07 00:00:00.000000,47,Transaction 46629
3001103,201552,201329,1,4665.98,2020-07-03 15:00:00.000000,6,Transaction 1103
3018778,201045,200684,2,2897.26,2023-04-10 16:00:00.000000,32,Transaction 18778
3047809,200339,200516,3,4912.27,2022-11-24 14:00:00.000000,11,Transaction 47809
3019731,201197,201029,1,2493.51,2020-07-18 17:00:00.000000,13,Transaction 19731
3016541,201489,200463,2,2041.94,,28,Transaction 16541
3024266,200399,201477,1,147.81,2024-01-13 18:00:00.000000,49,Transaction 24266
3028999,200046,201607,1,608.05,2021-10-29 03:00:00.000000,5,Transaction 28999
3017633,200546,200484,2,4583.19,2021-11-19 13:00:00.000000,23,Transaction 17633
3016867,201573,200794,2,4943.11,2023-06-11 20:00:00.000000,32,Transaction 16867
3024487,200647,200392,4,443.12,2020-04-15 06:00:00.000000,15,Transaction 24487
3006735,200348,200610,3,4405.75,2020-12-29 17:00:00.000000,12,Transaction 6735
3026628,200124,200264,4,1915.7,2022-08-02 14:00:00.000000,33,Transaction 26628
3010262,200905,200420,1,3412.44,2020-05-04 07:00:00.000000,19,Transaction 10262
3020478,200264,200901,1,1029.74,2022-11-01 00:00:00.000000,45,Transaction 20478
3040441,200700,200404,1,1831.24,2023-02-17 13:00:00.000000,2,Transaction 40441
3028772,200517,201343,1,2726.94,2020-06-01 12:00:00.000000,26,Transaction 28772
3027433,200779,201295,2,1690.39,2020-09-30 20:00:00.000000,45,Transaction 27433
3037593,200694,201008,2,1101.21,2021-08-22 14:00:00.000000,22,Transaction 37593
3007836,201399,200309,1,1317.59,2022-01-22 08:00:00.000000,2,Transaction 7836
3037665,200697,200792,1,4393.3,2023-04-12 04:00:00.000000,10,Transaction 37665
3038742,201411,201647,2,86.7,2020-04-01 23:00:00.000000,42,Transaction 38742
3031662,200869,201649,4,3682.68,2021-09-15 04:00:00.000000,23,Transaction 31662
3013899,201514,201020,2,1548.8,2021-03-03 23:00:00.000000,50,Transaction 13899
3011320,201518,200920,2,4691.43,2021-09-08 01:00:00.000000,24,Transaction 11320
3039550,200944,201614,1,297.54,2022-02-15 00:00:00.000000,16,Transaction 39550
3049016,200027,200683,3,4364.26,2022-02-22 23:00:00.000000,5,Transaction 49016
3047255,200406,200435,3,3176.66,2022-10-25 07:00:00.000000,49,Transaction 47255
3034136,201427,200296,2,4842.35,2020-11-05 13:00:00.000000,23,Transaction 34136
3004445,200016,200124,1,3706.38,2022-08-03 14:00:00.000000,1,Transaction 4445
3027180,200633,200834,2,2581.31,2022-03-01 07:00:00.000000,48,Transaction 27180
3003849,200880,200666,3,415.29,2022-03-09 11:00:00.000000,44,Transaction 3849
3009671,200433,200625,1,1883.88,2020-04-29 08:00:00.000000,32,Transaction 9671
3036656,200666,201612,1,1943.61,2020-07-11 10:00:00.000000,45,Transaction 36656
3000316,200462,200591,1,4404.13,2022-04-22 07:00:00.000000,8,Transaction 316
3022036,200808,201413,3,1625.54,2023-05-27 00:00:00.000000,12,Transaction 22036
3001550,200172,200681,3,2745.66,2020-03-14 19:00:00.000000,26,Transaction 1550
3030338,200218,200087,2,1210.84,2021-11-26 06:00:00.000000,1,Transaction 30338
3048484,201148,200590,4,1992.88,2023-07-10 14:00:00.000000,43,Transaction 48484
3040606,200717,201090,1,3572.62,2021-04-14 22:00:00.000000,41,Transaction 40606
3045156,200477,200643,3,4113.92,2023-02-25 21:00:00.000000,14,Transaction 45156
3030929,200327,200656,2,486.9,2023-09-28 20:00:00.000000,22,Transaction 30929
3021373,200805,200314,1,4538.4,2022-08-12 21:00:00.000000,44,Transaction 21373
3015913,200828,201067,2,1693.74,2021-01-15 01:00:00.000000,22,Transaction 15913
3046029,201160,200435,1,4185.18,2020-10-17 04:00:00.000000,33,Transaction 46029
3030337,201342,200407,3,4142.27,2020-04-12 16:00:00.000000,44,Transaction 30337
3039340,201189,201289,3,3194.08,2020-12-04 23:00:00.000000,12,Transaction 39340
3014553,201570,201120,1,2580.93,2023-01-28 13:00:00.000000,22,Transaction 14553
3010913,200727,200762,1,2677.8,2020-02-25 10:00:00.000000,48,Transaction 10913
3034079,201238,201645,1,1339.27,2022-01-15 13:00:00.000000,35,Transaction 34079
3016412,200984,200958,2,4229.16,2021-11-13 08:00:00.000000,48,Transaction 16412
3001966,201334,200999,3,3220.72,2020-05-17 02:00:00.000000,38,Transaction 1966
3004930,200146,201592,2,1791.99,2022-12-12 07:00:00.000000,46,Transaction 4930
3001755,200654,201380,3,1534.21,2023-04-24 05:00:00.000000,15,Transaction 1755
3034695,201341,201313,2,3278.2,2023-05-19 15:00:00.000000,46,Transaction 34695
3015181,200046,201217,3,2654.51,2021-05-22 22:00:00.000000,37,Transaction 15181
3022095,200728,200461,3,481.9,2023-12-13 13:00:00.000000,8,Transaction 22095
3040769,200229,201208,2,4964.77,2023-10-18 00:00:00.000000,5,Transaction 40769
3030228,200707,200592,2,3208.39,2020-09-22 22:00:00.000000,48,Transaction 30228
3038050,200660,200646,1,3836.2,2023-03-27 11:00:00.000000,15,Transaction 38050
3035200,201439,200325,3,3496.45,2022-02-03 15:00:00.000000,13,Transaction 35200
3005330,200515,201168,2,2976.08,2022-12-02 18:00:00.000000,13,Transaction 5330
3028279,201342,200054,2,3883.37,2021-02-11 11:00:00.000000,20,Transaction 28279
3007394,200884,200782,1,1848.1,2020-09-25 02:00:00.000000,12,Transaction 7394
3033763,200666,201373,1,2672.01,2023-06-04 03:00:00.000000,33,Transaction 33763
3008641,201570,200390,4,559.16,2023-11-25 21:00:00.000000,26,Transaction 8641
3010855,200578,200103,1,4236.26,2022-06-19 22:00:00.000000,38,Transaction 10855
3025921,201257,200641,3,4177.65,2020-10-30 07:00:00.000000,47,Transaction 25921
3035293,200933,200860,2,4512.79,2023-07-06 13:00:00.000000,23,Transaction 35293
3028665,201639,200369,4,606.44,2020-07-10 16:00:00.000000,30,Transaction 28665
3010782,200444,201551,1,1298.62,2021-03-07 17:00:00.000000,41,Transaction 10782
3042566,201535,200829,2,1614.72,2022-03-29 18:00:00.000000,23,Transaction 42566
3030911,201084,200687,4,1386.62,2022-09-19 00:00:00.000000,9,Transaction 30911
3016203,200943,200778,1,3700.3,2023-12-22 17:00:00.000000,29,Transaction 16203
3014776,200926,200439,1,2608.48,2022-12-02 03:00:00.000000,50,Transaction 14776
3043033,200731,200874,1,133.47,2021-01-04 02:00:00.000000,12,Transaction 43033
3012335,201440,200096,3,2410.28,2022-07-04 19:00:00.000000,43,Transaction 12335
3038764,200189,200284,2,4969.97,2020-02-13 02:00:00.000000,3,Transaction 38764
3049257,200479,201307,3,832.41,2022-07-18 07:00:00.000000,35,Transaction 49257
3013419,201211,201612,2,2110.02,2021-09-02 05:00:00.000000,2,Transaction 13419
3021277,201318,201153,1,458.15,2021-02-01 09:00:00.000000,11,Transaction 21277
3038128,200600,200198,3,1362.02,2020-07-13 04:00:00.000000,10,Transaction 38128
3014456,201264,201494,2,1001.81,2021-11-21 06:00:00.000000,46,Transaction 14456
3014634,201321,201491,3,4400.58,2020-08-31 11:00:00.000000,41,Transaction 14634
3019045,200986,200410,1,3385.23,2021-12-27 21:00:00.000000,21,Transaction 19045
3013887,200864,201633,1,624.07,2023-03-30 04:00:00.000000,42,Transaction 13887
3032625,200077,200226,3,1577.81,2020-06-12 18:00:00.000000,33,Transaction 32625
3038556,201349,200724,2,2584.75,2020-03-04 07:00:00.000000,50,Transaction 38556
3030514,201255,201361,1,123.61,2023-05-21 10:00:00.000000,1,Transaction 30514
3034553,201569,200974,2,356.14,2021-10-21 13:00:00.000000,8,Transaction 34553
3003376,200323,200071,3,3613.49,2022-08-25 00:00:00.000000,18,Transaction 3376
3045295,201355,200019,2,3867.86,2023-12-23 12:00:00.000000,11,Transaction 45295
3009902,201137,200292,2,120.84,2022-05-25 18:00:00.000000,32,Transaction 9902
3019882,200764,201095,2,2801.95,2022-02-18 06:00:00.000000,13,Transaction 19882
3025628,200059,200079,1,3006.42,2020-08-23 16:00:00.000000,39,Transaction 25628
3038967,201548,200959,3,696.65,2020-12-26 08:00:00.000000,5,Transaction 38967
3006462,200969,200541,3,3608.56,2021-04-17 05:00:00.000000,32,Transaction 6462
3032126,200987,200789,4,2806.24,2021-10-17 00:00:00.000000,49,Transaction 32126
3014347,200873,201344,3,4475.79,2022-04-24 14:00:00.000000,16,Transaction 14347
3024652,200104,200856,1,865.91,2022-12-07 04:00:00.000000,44,Transaction 24652
3036310,201390,200926,3,4108.17,2022-01-14 09:00:00.000000,41,Transaction 36310
3021143,200857,200212,2,1989.55,2022-05-17 13:00:00.000000,19,Transaction 21143
3030033,200154,200265,2,942.19,2023-09-19 21:00:00.000000,49,Transaction 30033
3023589,201613,200025,2,4653.42,2020-01-28 04:00:00.000000,31,Transaction 23589
3009004,200264,200483,3,4971.54,2022-09-03 16:00:00.000000,28,Transaction 9004
3011880,201060,201003,2,3083.28,2023-10-08 16:00:00.000000,25,Transaction 11880
3009390,201190,201294,2,484.07,2023-02-21 18:00:00.000000,36,Transaction 9390
3000426,201012,200914,3,2495.26,2020-01-19 07:00:00.000000,18,Transaction 426
3045486,200693,201547,3,4923.76,2022-10-13 09:00:00.000000,40,Transaction 45486
3040482,201172,200101,2,3185.06,2021-06-29 09:00:00.000000,39,Transaction 40482
3031468,200027,200347,2,954.16,2023-04-27 21:00:00.000000,33,Transaction 31468
3024323,200332,200557,4,3408.69,2022-03-18 08:00:00.000000,35,Transaction 24323
3033787,200657,200659,1,1449.23,2021-08-01 18:00:00.000000,25,Transaction 33787
3027307,201502,201133,4,144.94,2020-05-22 11:00:00.000000,50,Transaction 27307
3025142,201298,200260,3,643.71,2021-01-14 00:00:00.000000,12,Transaction 25142
3047552,201223,200466,3,3810.38,2021-10-31 18:00:00.000000,14,Transaction 47552
